0,CountryName,Date,C1_School closing,C1_Flag_1,C1_Flag_2,C2_Workplace closing,C2_Flag_1,C2_Flag_2,C3_Cancel public events,C3_Flag_1,C3_Flag_2,C4_Restrictions on gatherings,C4_Flag_1,C4_Flag_2,C5_Close public transport,C5_Flag_1,C5_Flag_2,C6_Stay at home requirements,C6_Flag_1,C6_Flag_2,C7_Restrictions on internal movement,C7_Flag_1,C7_Flag_2,E1_Income support,E1_Flag_1,E1_Flag_2,ConfirmedCases,ConfirmedDeaths,StringencyIndex
12043,Italy,5/4/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,211938,29079,62.96
12044,Italy,5/5/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,213013,29315,62.96
12045,Italy,5/6/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,214457,29684,62.96
12046,Italy,5/7/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,215858,29958,62.96
12047,Italy,5/8/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,217185,30201,62.96
12048,Italy,5/9/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,218268,30395,62.96
12049,Italy,5/10/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,219070,30560,62.96
12050,Italy,5/11/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,219814,30739,62.96
12051,Italy,5/12/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,221216,30911,62.96
12052,Italy,5/13/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,222104,31106,62.96
12053,Italy,5/14/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,223096,31368,62.96
12054,Italy,5/15/2020,3,,1,1,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,223885,31610,62.96
12055,Italy,5/16/2020,3,,1,2,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,224760,31763,66.67
12056,Italy,5/17/2020,3,,1,2,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,225435,31908,66.67
12057,Italy,5/18/2020,3,,1,2,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,225886,32007,63.89
12058,Italy,5/19/2020,3,,1,2,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,226699,32169,63.89
12059,Italy,5/20/2020,3,,1,2,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,227364,32330,63.89
12060,Italy,5/21/2020,3,,1,2,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,228006,32486,63.89
12061,Italy,5/22/2020,3,,1,2,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,228658,32616,63.89
12062,Italy,5/23/2020,3,,1,2,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,229327,32735,63.89
12063,Italy,5/24/2020,3,,1,2,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,229858,32785,63.89
12064,Italy,5/25/2020,3,,1,1,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,230158,32877,60.19
12065,Italy,5/26/2020,3,,1,1,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,230555,32955,60.19
12066,Italy,5/27/2020,3,,1,1,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,231139,33072,60.19
12067,Italy,5/28/2020,3,,1,1,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,231732,33142,60.19
12068,Italy,5/29/2020,3,,1,1,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,232248,33229,60.19
12069,Italy,5/30/2020,3,,1,1,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,232664,33340,60.19
12070,Italy,5/31/2020,3,,1,1,1,,2,1,,0,,,0,,,1,1,,2,1,,1,1,,232997,33415,60.19
12998,South Korea,1/1/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
12999,South Korea,1/2/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13000,South Korea,1/3/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13001,South Korea,1/4/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13002,South Korea,1/5/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13003,South Korea,1/6/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13004,South Korea,1/7/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13005,South Korea,1/8/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13006,South Korea,1/9/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13007,South Korea,1/10/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13008,South Korea,1/11/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13009,South Korea,1/12/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13010,South Korea,1/13/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13011,South Korea,1/14/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13012,South Korea,1/15/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13013,South Korea,1/16/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13014,South Korea,1/17/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13015,South Korea,1/18/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13016,South Korea,1/19/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
13017,South Korea,1/20/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,0
13018,South Korea,1/21/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,0
13019,South Korea,1/22/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,0
13020,South Korea,1/23/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,0
13021,South Korea,1/24/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,0
13022,South Korea,1/25/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,0
13023,South Korea,1/26/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,0
13024,South Korea,1/27/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,0,0
13025,South Korea,1/28/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,0,0
13026,South Korea,1/29/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,0,0
13027,South Korea,1/30/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,0,0
13028,South Korea,1/31/2020,0,,,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,11,0,2.78
13029,South Korea,2/1/2020,0,,,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,12,0,13.89
13030,South Korea,2/2/2020,0,,,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,15,0,13.89
13031,South Korea,2/3/2020,2,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,15,0,19.44
13032,South Korea,2/4/2020,2,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,16,0,27.78
13033,South Korea,2/5/2020,2,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,19,0,27.78
13034,South Korea,2/6/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,23,0,31.48
13035,South Korea,2/7/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,24,0,31.48
13036,South Korea,2/8/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,24,0,31.48
13037,South Korea,2/9/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,25,0,31.48
13038,South Korea,2/10/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,27,0,31.48
13039,South Korea,2/11/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,28,0,31.48
13040,South Korea,2/12/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,28,0,31.48
13041,South Korea,2/13/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,28,0,31.48
13042,South Korea,2/14/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,28,0,31.48
13043,South Korea,2/15/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,28,0,31.48
13044,South Korea,2/16/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,29,0,31.48
13045,South Korea,2/17/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,30,0,31.48
13046,South Korea,2/18/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,31,0,31.48
13047,South Korea,2/19/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,31,0,31.48
13048,South Korea,2/20/2020,3,,0,0,,,1,0,,0,,,0,,,0,,,0,,,0,,,104,1,31.48
13049,South Korea,2/21/2020,3,,0,0,,,2,1,,2,1,,0,,,0,,,0,,,0,,,204,2,45.37
13050,South Korea,2/22/2020,3,,0,0,,,2,1,,2,1,,0,,,0,,,0,,,0,,,433,2,45.37
13051,South Korea,2/23/2020,3,,0,0,,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,602,6,50
13052,South Korea,2/24/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,833,8,55.56
13053,South Korea,2/25/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,977,10,55.56
13054,South Korea,2/26/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,1261,12,55.56
13055,South Korea,2/27/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,1766,13,55.56
13056,South Korea,2/28/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,2337,13,55.56
13057,South Korea,2/29/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,3150,16,55.56
13058,South Korea,3/1/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,3736,17,55.56
13059,South Korea,3/2/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,4335,28,55.56
13060,South Korea,3/3/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,5186,28,55.56
13061,South Korea,3/4/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,5621,35,55.56
13062,South Korea,3/5/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,6088,35,55.56
13063,South Korea,3/6/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,6593,42,55.56
13064,South Korea,3/7/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,7041,44,55.56
13065,South Korea,3/8/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,7314,50,55.56
13066,South Korea,3/9/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,7478,53,55.56
13067,South Korea,3/10/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,7513,54,55.56
13068,South Korea,3/11/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,7755,60,55.56
13069,South Korea,3/12/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,7869,66,52.78
13070,South Korea,3/13/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,7979,66,52.78
13071,South Korea,3/14/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,8086,72,52.78
13072,South Korea,3/15/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,8162,75,52.78
13073,South Korea,3/16/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,8236,75,52.78
13074,South Korea,3/17/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,8320,81,52.78
13075,South Korea,3/18/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,8413,84,52.78
13076,South Korea,3/19/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,8565,91,52.78
13077,South Korea,3/20/2020,3,,1,1,1,,2,1,,2,1,,0,,,1,0,,1,0,,0,,,8652,94,55.56
13078,South Korea,3/21/2020,3,,1,1,1,,2,1,,2,1,,0,,,2,1,,2,1,,0,,,8799,102,69.44
13079,South Korea,3/22/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,0,,,8961,111,75.93
13080,South Korea,3/23/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,0,,,8961,111,75.93
13081,South Korea,3/24/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,0,,,9037,120,75.93
13082,South Korea,3/25/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,0,,,9137,126,75.93
13083,South Korea,3/26/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,0,,,9241,131,75.93
13084,South Korea,3/27/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,0,,,9332,139,75.93
13085,South Korea,3/28/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,0,,,9478,144,75.93
13086,South Korea,3/29/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,0,,,9583,152,75.93
13087,South Korea,3/30/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,1,1,,9661,158,75.93
13088,South Korea,3/31/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,1,1,,9786,162,75.93
13089,South Korea,4/1/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,1,1,,9887,165,75.93
13090,South Korea,4/2/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,1,1,,9976,169,75.93
13091,South Korea,4/3/2020,3,,1,2,1,,2,1,,3,1,,0,,,2,1,,2,1,,1,1,,10062,174,75.93
13092,South Korea,4/4/2020,3,,1,2,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10156,177,78.7
13093,South Korea,4/5/2020,3,,1,2,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10237,183,78.7
13094,South Korea,4/6/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10284,186,82.41
13095,South Korea,4/7/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10331,192,82.41
13096,South Korea,4/8/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10384,200,82.41
13097,South Korea,4/9/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10423,204,82.41
13098,South Korea,4/10/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10450,208,82.41
13099,South Korea,4/11/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10480,211,82.41
13100,South Korea,4/12/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10512,214,82.41
13101,South Korea,4/13/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10537,217,82.41
13102,South Korea,4/14/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10564,222,82.41
13103,South Korea,4/15/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10591,225,82.41
13104,South Korea,4/16/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10613,229,82.41
13105,South Korea,4/17/2020,3,,1,3,1,,2,1,,4,1,,0,,,2,1,,2,1,,1,1,,10635,230,82.41
13106,South Korea,4/18/2020,3,,1,3,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,10653,232,73.15
13107,South Korea,4/19/2020,3,,1,3,1,,2,1,,4,1,,0,,,1,1,,1,1,,1,1,,10661,234,73.15
13108,South Korea,4/20/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10674,236,43.52
13109,South Korea,4/21/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10683,237,43.52
13110,South Korea,4/22/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10694,238,43.52
13111,South Korea,4/23/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10708,240,43.52
13112,South Korea,4/24/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10718,240,43.52
13113,South Korea,4/25/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10728,242,43.52
13114,South Korea,4/26/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10738,243,43.52
13115,South Korea,4/27/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10752,244,43.52
13116,South Korea,4/28/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10761,246,43.52
13117,South Korea,4/29/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10765,247,43.52
13118,South Korea,4/30/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10774,248,43.52
13119,South Korea,5/1/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10780,250,43.52
13120,South Korea,5/2/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10793,250,43.52
13121,South Korea,5/3/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10801,252,43.52
13122,South Korea,5/4/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10804,254,43.52
13123,South Korea,5/5/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10806,255,43.52
13124,South Korea,5/6/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10810,256,43.52
13125,South Korea,5/7/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10822,256,43.52
13126,South Korea,5/8/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10840,256,43.52
13127,South Korea,5/9/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10874,256,43.52
13128,South Korea,5/10/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10909,256,43.52
13129,South Korea,5/11/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10936,258,43.52
13130,South Korea,5/12/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10962,259,43.52
13131,South Korea,5/13/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,10991,260,43.52
13132,South Korea,5/14/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11018,260,43.52
13133,South Korea,5/15/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11037,262,43.52
13134,South Korea,5/16/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11050,262,43.52
13135,South Korea,5/17/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11065,263,43.52
13136,South Korea,5/18/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11078,263,43.52
13137,South Korea,5/19/2020,3,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11110,263,43.52
13138,South Korea,5/20/2020,2,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11122,264,39.81
13139,South Korea,5/21/2020,2,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11142,264,39.81
13140,South Korea,5/22/2020,2,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11165,266,39.81
13141,South Korea,5/23/2020,2,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11190,266,39.81
13142,South Korea,5/24/2020,2,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11206,267,39.81
13143,South Korea,5/25/2020,2,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11225,269,39.81
13144,South Korea,5/26/2020,2,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11265,269,39.81
13145,South Korea,5/27/2020,2,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11344,269,39.81
13146,South Korea,5/28/2020,2,,1,2,1,,1,1,,0,,,0,,,0,,,0,,,1,1,,11402,269,39.81
13147,South Korea,5/29/2020,3,,0,2,0,,2,0,,4,0,,0,,,1,0,,1,0,,1,1,,11441,269,56.94
13148,South Korea,5/30/2020,3,,0,2,0,,2,0,,4,0,,0,,,1,0,,1,0,,1,1,,11468,270,56.94
13149,South Korea,5/31/2020,3,,0,2,0,,2,0,,4,0,,0,,,1,0,,1,0,,1,1,,11503,271,56.94
